node_id,avg_hours_per_day,active_span_days,start_epoch,end_epoch
145466605,18.8053,316.84,1200105289,1227480505
145469607,8.6334,373.09,1193702621,1225937722
145476471,23.0122,457.23,1187889579,1227393959
145573239,2.1482,324.12,1197892211,1225896327
145597390,23.2789,401.19,1192813384,1227476289
145599945,2.4922,326.91,1199497172,1227742321
145600163,14.9655,427.27,1190915277,1227831112
145607345,2.1132,317.21,1200314605,1227721232
145633590,23.5625,303.23,1199259802,1225459137
145653261,21.0641,347.40,1197790533,1227805841
145665110,21.8007,313.97,1198506568,1225633427
145667525,4.2287,370.18,1195904414,1227888350
145684771,11.8996,467.95,1185154442,1225585560
145686547,16.3530,308.98,1200856057,1227552267
145700610,13.1231,470.99,1187043016,1227736332
145714685,22.5102,399.49,1191304224,1225820318
145749724,8.4335,374.73,1194185696,1226562328
145759428,4.0809,396.59,1191703956,1225969001
145766930,4.1032,391.86,1193153373,1227010430
145768238,19.3665,491.53,1185822322,1228290452
145768738,13.8444,343.99,1197984616,1227705560
145804892,14.0460,491.70,1185185210,1227667867
145806208,12.8525,326.07,1197591847,1225764562
145838358,2.8446,395.48,1192348314,1226518125
145874294,4.8813,401.55,1191826299,1226520435
145876753,5.7527,470.74,1185739548,1226411788
145879610,1.3198,319.58,1198806136,1226418085
145881115,20.9883,390.12,1193990529,1227697194
145889635,23.4851,400.15,1194794835,1229368175
145891208,23.9385,344.30,1197614969,1227362778
145892530,3.6345,310.91,1199023204,1225885774
145905565,12.5965,405.52,1192683183,1227720184
145910847,5.7064,414.92,1191859196,1227708079
145911893,4.0241,312.16,1200552713,1227523576
145929998,10.1675,304.07,1201462740,1227734491
145957088,22.6860,363.61,1196302879,1227718972
145996901,22.7633,301.46,1201519877,1227566053
146011043,19.2405,320.02,1200057501,1227707417
146013899,14.6799,490.96,1185292074,1227711130
146018072,10.7789,442.14,1189426375,1227627505
146026614,18.4601,399.89,1191388504,1225938732
146043752,3.7214,322.49,1198005599,1225868547
146063419,2.9322,458.51,1186295405,1225911072
146067072,2.1516,346.18,1197834509,1227744664
146072197,23.9025,328.96,1197121858,1225543898
146083088,3.0353,449.19,1188900155,1227710189
146116250,11.5255,487.57,1184207244,1226333340
146118138,20.2423,522.67,1182353183,1227511465
146227768,16.7798,307.44,1200875135,1227437654
146241184,16.9722,343.28,1196146253,1225805793
146255054,3.9018,394.06,1192556287,1226603136
146274264,10.1192,314.87,1200493919,1227698635
146286153,15.8409,327.89,1197476818,1225806331
146304320,5.5672,417.33,1189836912,1225894448
146307757,5.9440,437.92,1189066339,1226903033
146347577,2.0066,305.94,1199345563,1225778863
146347922,6.1459,373.46,1194385096,1226651887
146369793,19.6322,344.43,1197988701,1227747525
146449494,6.2056,412.75,1191010182,1226671873
146453807,15.7699,519.21,1182861717,1227721145
146460559,2.2754,331.21,1197772960,1226389568
146480775,13.6644,507.66,1182463459,1226325395
146482306,23.6296,376.01,1193368076,1225855710
146494023,11.9872,311.84,1198879420,1225822824
146501671,9.0751,407.31,1192508051,1227699587
146549117,7.2135,457.35,1187069658,1226584637
146549414,11.7004,540.06,1185221916,1231883386
146587286,6.2081,355.58,1195169982,1225891908
146631088,11.4710,455.06,1188289744,1227606750
146661946,22.3625,408.89,1190238570,1225566272
146667800,1.9758,324.15,1198697987,1226704459
146701557,2.6797,334.29,1197130218,1226013228
146705952,15.9644,324.23,1199707903,1227721211
146713332,20.1305,332.76,1199141238,1227891300
146723605,20.9918,537.97,1180797945,1227278170
146726488,13.2284,359.94,1194723577,1225822426
146731785,5.7729,520.46,1182855488,1227823208
146770199,17.0366,385.21,1194464737,1227747156
146780098,4.0530,396.87,1191616589,1225905856
146786202,16.6321,428.95,1190487827,1227548937
146801732,16.4899,442.17,1191888522,1230091951
146805357,2.2736,357.93,1196780947,1227705790
146832977,3.1212,304.28,1199713873,1226004064
146851253,15.9646,303.32,1199661719,1225868479
146860934,5.3061,395.11,1193938146,1228075241
146861760,5.5899,460.32,1188477755,1228249070
146883724,10.1248,484.59,1185796289,1227665149
146900346,21.4945,313.63,1200528583,1227626095
146901440,4.9158,394.29,1193655421,1227722219
146918512,8.2632,368.77,1197596624,1229458028
146936423,5.6960,302.20,1199819998,1225930425
146944200,23.8344,389.09,1193877209,1227494739
146964450,10.9236,342.48,1196633443,1226223353
146992892,18.0034,342.19,1197972987,1227538201
146995355,22.6001,488.28,1185348104,1227535161
147047830,11.5144,442.41,1189449279,1227673131
147052345,4.0740,417.82,1191616589,1227716566
147077573,18.5607,307.86,1199240517,1225839782
147081296,3.2844,327.27,1199267677,1227543835
147083877,12.8186,396.83,1193347236,1227633726
147088906,5.6815,417.88,1191612673,1227717326
147090598,4.7352,498.07,1184754251,1227787902
147090942,21.0158,400.60,1193095413,1227707497
147104433,8.8104,394.74,1191417431,1225523143
147112750,7.8616,361.28,1196500522,1227715506
147120579,23.8415,333.35,1198772372,1227573421
147126094,18.3224,312.24,1198744496,1225721898
147132324,3.6697,420.10,1191409176,1227705786
147133488,18.6458,432.72,1190310852,1227697542
147152492,4.2449,375.92,1193510747,1225990329
147161073,13.7900,304.51,1200143919,1226453923
147186850,5.4085,329.96,1198486834,1226995471
147188140,7.8177,351.78,1197681165,1228074669
147191171,6.1103,448.32,1187192830,1225927440
147229500,4.9052,436.28,1190013360,1227708073
147247906,21.9003,339.66,1196482856,1225829452
147300483,1.8298,312.81,1200696235,1227723242
147300695,4.4170,327.91,1197485865,1225816987
147301258,10.1981,464.89,1185736886,1225903419
147360720,11.6840,453.31,1188565966,1227731945
147367698,20.7334,308.09,1199384673,1226003978
147372261,23.7363,333.12,1198890256,1227671867
147375114,21.0107,451.83,1188548186,1227586286
147382420,20.7368,422.03,1191308029,1227771014
147457133,2.3313,477.09,1184787077,1226007446
147466670,4.7036,424.02,1190292791,1226927727
147499517,22.9051,436.77,1188083872,1225820760
147512952,9.2595,310.89,1200682228,1227542808
147526696,11.2800,453.13,1188565966,1227716631
147531594,7.7374,410.20,1191093389,1226534568
147567062,3.3148,316.38,1199019576,1226354547
147577095,10.0282,422.41,1189368580,1225864718
147618257,11.6917,348.11,1196533880,1226610278
147664873,3.0835,318.97,1198792416,1226351310
147669051,23.1862,397.94,1191464856,1225847030
147700413,23.2259,314.51,1200304988,1227478563
147712393,20.4917,303.06,1200156505,1226341264
147722241,19.8608,339.05,1198507441,1227801316
147733456,6.6177,360.14,1196598390,1227714203
147745005,9.9031,449.06,1187213384,1226011932
147756032,2.4739,311.03,1199042071,1225914951
147770001,10.2220,386.32,1194333708,1227711642
147782641,21.0900,354.12,1196897271,1227493610
147789610,23.5425,310.03,1200544625,1227331074
147808574,19.1677,363.93,1195244074,1226687830
147811245,22.8313,479.77,1185922662,1227374423
147822101,7.8243,427.16,1190750052,1227657104
147823858,4.3260,534.01,1181556864,1227695312
147860534,20.7829,433.84,1188223718,1225707852
147914589,11.4873,317.20,1199377977,1226783653
147917466,4.6868,477.00,1185422649,1226635208
147935283,7.1760,304.21,1199539765,1225823549
147935698,22.7770,401.53,1193056859,1227749344
147937808,13.5176,402.12,1191788273,1226531830
147943638,23.2282,415.92,1191647892,1227583129
147952226,22.7378,315.86,1198311827,1225601823
147971290,3.8729,358.23,1196839372,1227790306
148002625,23.5945,330.12,1197265303,1225787684
148005633,19.8603,335.64,1196778874,1225778530
148010502,13.9564,334.09,1199143566,1228009111
148034518,21.4388,349.41,1197439754,1227629112
148050019,8.4370,509.91,1182357840,1226414016
148129172,10.3593,393.13,1193751136,1227717443
148137375,15.3341,445.38,1187272661,1225753683
148153164,18.7470,303.02,1201557687,1227738601
148156205,20.1414,345.94,1197562809,1227452034
148177940,22.2969,382.32,1194542366,1227574922
148191485,5.6342,415.59,1190375246,1226281861
148194520,5.5300,438.69,1189817562,1227720455
148207270,23.6764,323.28,1199465229,1227396301
148228920,21.8278,440.26,1189518045,1227556180
148250777,2.8789,312.81,1198800233,1225827174
148268268,5.1206,435.13,1189509982,1227105405
148276486,2.1550,338.96,1196632801,1225918655
148305347,23.4595,439.00,1189768594,1227697813
148321550,3.6683,540.02,1179706820,1226364737
148337738,17.8643,482.50,1185770659,1227458698
148403763,4.0111,324.03,1197898192,1225894295
148437180,22.0766,344.08,1197646269,1227374531
148459908,3.8546,445.29,1189167609,1227641065
148474957,6.3452,481.32,1186088141,1227674401
148509978,16.3812,307.37,1201091172,1227647796
148516558,22.5048,478.29,1186134915,1227459465
148525438,15.5719,324.35,1202419776,1230443596
148537059,4.0972,504.63,1182971544,1226571647
148549361,17.6150,307.76,1201097864,1227688609
148563087,23.9670,466.08,1187069505,1227339138
148583607,19.8309,476.13,1186383273,1227521244
148594902,7.9922,331.85,1197031017,1225702681
148601817,20.6257,333.80,1198856059,1227696280
148607620,22.1731,377.98,1193206292,1225863719
148676173,5.6328,361.11,1194618574,1225818362
148685767,13.5726,339.29,1198402414,1227716975
148687388,18.4843,412.92,1192300797,1227977511
148702850,3.7283,464.78,1187464007,1227621020
148709755,6.1245,326.82,1198586554,1226824098
148724115,21.0302,585.87,1177118544,1227737530
148767778,3.7278,339.10,1197784218,1227082117
148787861,1.6489,379.25,1193585497,1226352974
148792156,6.5100,391.00,1193974511,1227756802
148800528,6.2742,402.95,1193076802,1227891636
148833004,14.6681,535.36,1181472153,1227727620
148861406,13.5930,374.29,1195488884,1227827522
148866614,21.1109,347.08,1197653447,1227641541
148883313,4.6383,414.46,1192216024,1228025676
148886499,14.6778,449.00,1189948300,1228742238
148917669,21.1104,404.28,1192768160,1227697576
148930275,6.4077,370.84,1195625168,1227666075
148933601,7.2243,401.88,1191698578,1226420626
148933684,3.2651,356.97,1195437929,1226280418
148940075,16.2060,391.81,1193231703,1227083764
148949179,16.1954,499.86,1182538344,1225726018
148977550,18.4552,508.51,1182453329,1226388516
148985877,6.0624,481.39,1186129972,1227722448
149002107,5.8211,348.04,1197644594,1227715510
149013203,23.9750,460.51,1187792273,1227580415
149017626,18.9156,333.54,1197389677,1226207895
149027712,10.2403,505.33,1182864503,1226524845
149028053,3.0189,544.57,1182804820,1229855497
149066702,5.7617,319.65,1200023947,1227641980
149072842,21.3810,375.70,1193506302,1225966742
149103051,20.1911,486.77,1185512375,1227569539
149127628,8.2083,304.84,1201371169,1227709476
149131923,1.3256,462.42,1187002738,1226955922
149134764,13.0559,393.59,1193701789,1227708190
149170629,19.5851,479.97,1186265606,1227735395
149180395,2.6397,450.37,1189010541,1227922196
149181033,23.3867,475.09,1186684821,1227732250
149184520,16.1586,473.27,1185054956,1225945661
149231910,22.9787,371.96,1194025146,1226162657
149238586,4.8249,371.21,1195735677,1227808318
149246562,20.4328,412.77,1190044701,1225708043
149251027,23.4778,354.01,1197089652,1227675733
149257044,15.6703,341.87,1198046837,1227584772
149262904,1.8299,374.18,1194794745,1227123757
149267645,12.0244,379.95,1192833611,1225661483
149272461,14.3861,350.01,1196594101,1226835202
149292594,22.6954,439.88,1189637041,1227642983
149293353,7.5501,359.84,1196638771,1227728703
149295335,16.1668,349.29,1195656127,1225834900
149299580,5.6387,478.13,1185098919,1226409209
149319071,18.3419,466.28,1185701731,1225988289
149335059,15.9692,321.38,1198092731,1225860023
149335885,9.5878,322.13,1197993324,1225825204
149342478,19.5439,379.09,1194885877,1227639511
149346915,12.3867,444.77,1187457446,1225885567
149361711,2.3646,358.16,1196749069,1227693699
149361994,21.1142,340.79,1198712828,1228157332
149365476,23.4897,349.03,1195574750,1225731027
149378584,8.3965,341.15,1198180532,1227656323
149398767,21.9200,378.37,1193157815,1225849290
149401851,19.0471,356.52,1196730133,1227533760
149414315,11.2602,320.62,1198861104,1226562993
149417509,21.6351,427.93,1189049207,1226022033
149451481,12.8049,315.13,1200515533,1227742776
149456987,2.5431,356.96,1195325656,1226167179
149465190,23.9425,425.10,1190765899,1227494305
149548802,6.3591,401.40,1191280064,1225961287
149561173,6.0142,422.96,1191274951,1227818773
149573378,11.8857,313.62,1199589996,1226686529
149574616,6.4573,439.41,1188792486,1226757589
149584646,16.3561,487.23,1185638416,1227735022
149613286,13.4238,339.96,1196520553,1225892707
149627193,11.7653,312.30,1199539285,1226522172
149629374,3.9901,369.78,1194524829,1226473606
149635139,12.6486,428.80,1190149368,1227198021
149636388,6.6758,445.76,1189440804,1227954779
149648117,3.2465,371.51,1195806051,1227904756
149655607,5.2704,462.04,1185984294,1225904720
149717109,5.7890,330.84,1197760388,1226345105
149745432,6.6859,348.29,1197603804,1227695872
149747503,12.8961,472.98,1185131397,1225996812
149751079,18.9689,486.93,1185648037,1227718420
149769890,15.4108,343.95,1197985490,1227702944
149785610,15.7233,365.16,1194320571,1225870634
149789955,8.7791,343.83,1197990012,1227697201
149803630,23.9134,308.98,1200906925,1227602508
149810233,23.4961,465.43,1185711508,1225924268
149822779,11.9412,547.84,1179554547,1226887971
149843363,4.4965,420.32,1190393762,1226709224
149855184,22.7626,307.04,1199892510,1226420805
149900983,8.7059,371.04,1193766737,1225824887
149907121,8.7741,321.52,1199921399,1227700471
149912859,13.4475,342.13,1198091018,1227650912
149918481,6.7705,329.06,1197564864,1225995674
149940781,8.0384,448.70,1189854386,1228622407
149955060,22.6365,376.05,1193101636,1225592138
149973076,19.3394,427.06,1190720116,1227618322
149980250,23.7870,466.08,1185547853,1225817525
149998078,9.5085,474.47,1184861322,1225855668
150007087,1.0985,342.54,1201145291,1230740799
150019315,23.4985,302.20,1199700192,1225810216
150025328,1.0823,442.19,1188038036,1226243277
150059445,7.5192,313.43,1200625527,1227705559
150068808,20.7343,300.31,1200764696,1226711242
150078728,10.7781,416.43,1189879696,1225859274
150080798,21.4568,318.01,1199149454,1226625580
150088180,21.8031,456.70,1188284907,1227743456
150094812,6.6536,428.18,1190681531,1227676682
150106273,1.2092,467.28,1185517504,1225890420
150122355,9.7927,525.54,1182313404,1227720362
150141210,11.6372,376.31,1195200943,1227713727
150144440,7.7292,472.20,1186899996,1227698418
150191385,12.5893,302.76,1199740793,1225899162
150198989,2.9465,378.19,1193665737,1226341183
150201340,11.6182,385.44,1194416172,1227718056
150202575,1.3311,324.81,1200378478,1228442212
150202759,18.7469,425.93,1190918893,1227718965
150215451,23.2552,433.81,1190950960,1228432062
150231142,20.4556,368.42,1194095538,1225927290
150243118,1.6013,407.18,1190704882,1225885118
150245494,23.5072,338.00,1198483608,1227686756
150280897,23.4423,326.95,1198436079,1226684535
150306744,20.0230,420.55,1189784331,1226120149
150310526,19.9768,524.94,1182392797,1227748015
150318920,2.6214,469.85,1185338288,1225933521
150344096,21.5234,321.70,1198176784,1225971582
150423227,18.7100,394.56,1191749131,1225838917
150433667,9.8374,382.39,1192639415,1225677879
150443203,15.0946,444.23,1189330611,1227712125
150449800,22.7540,454.74,1186384832,1225674192
150466597,12.2667,394.29,1193651013,1227717605
150470357,22.0461,340.82,1198150586,1227597113
150487662,1.6713,374.37,1196051874,1228397126
150489705,20.0455,438.95,1188594164,1226519165
150497428,22.6205,361.72,1195230153,1226482808
150498898,23.7691,348.23,1197545583,1227632938
150506399,9.5115,385.14,1192575641,1225851759
150516693,21.5555,498.19,1184633613,1227677544
150517752,2.9687,388.58,1194081630,1227654623
150541017,22.9854,564.25,1176817402,1225568442
150542925,8.3052,319.92,1201734357,1229375394
150572552,14.3711,318.96,1198312107,1225870153
150584309,4.7712,440.27,1188307779,1226347372
150587991,23.9209,327.85,1199454003,1227780002
150590683,8.4672,458.47,1186188400,1225800619
150603951,22.8955,305.70,1201281543,1227694445
150614753,21.8627,343.39,1198037958,1227706512
150640528,2.2623,312.18,1200567810,1227540360
150667727,4.9398,333.78,1197480304,1226318716
150676798,20.3636,453.04,1188565966,1227708706
150684564,23.2606,401.69,1192980515,1227686409
150707084,5.2854,332.27,1197642845,1226350780
150710680,10.9729,321.88,1197968186,1225778408
150727245,12.7651,342.70,1197991928,1227601387
150757219,4.0337,483.75,1185935846,1227731507
150764986,20.9608,364.85,1196115961,1227639339
150777394,16.0238,460.02,1187750959,1227496872
150798136,5.6258,348.77,1195752132,1225885660
150843342,22.6409,448.34,1188773574,1227510554
150858378,18.3349,339.75,1198371566,1227726389
150868860,16.4049,381.11,1192996532,1225924756
150879860,10.2627,483.59,1182354713,1224136809
150886484,23.6783,338.53,1196480348,1225728975
150889896,18.0393,473.72,1184602531,1225531563
150914852,23.0409,476.06,1186513442,1227645288
150921043,6.9305,534.28,1181524559,1227686664
150942678,6.0985,324.05,1199044947,1227043266
150979481,20.1807,319.87,1198196129,1225832487
150986817,13.4108,333.79,1198884741,1227723806
151000682,22.4235,470.57,1184961413,1225618470
151034765,2.7838,364.85,1194867624,1226390309
151071352,17.6654,307.40,1200375135,1226934300
151096463,20.3484,415.86,1191863320,1227793216
151115215,8.9258,491.94,1185209786,1227713292
151124325,1.5331,462.88,1187028187,1227020838
151129457,19.3548,430.42,1190557966,1227746587
151185701,21.0056,441.51,1189363695,1227510302
151195822,11.6646,331.10,1199111485,1227718457
151204088,8.3604,450.24,1187296967,1226197723
151218908,18.6301,409.20,1191970613,1227325609
151252330,19.9899,358.39,1196685485,1227650615
151264928,1.2157,473.85,1185892184,1226833083
151282496,1.1437,487.11,1185391191,1227477093
151301750,19.9079,350.38,1197616946,1227889483
151305374,13.5653,339.70,1198451974,1227802303
151328508,4.4092,335.22,1198826383,1227789668
151339249,15.1339,320.86,1199812225,1227534783
151348244,3.6867,337.06,1196704763,1225826848
151354435,21.0313,375.21,1194051095,1226469365
151361657,7.9464,327.69,1197752202,1226064766
151365053,2.8260,339.34,1196531874,1225850684
151407556,14.3268,486.66,1185494217,1227541834
151415646,13.8923,382.60,1192800436,1225856915
151455457,21.0451,351.97,1197305300,1227715483
151476742,4.2487,378.95,1195040104,1227781621
151499631,9.6292,327.02,1197610007,1225864929
151506395,23.8603,437.01,1189868406,1227626079
151507572,13.4267,357.81,1196709044,1227624137
151507668,14.4319,413.50,1191937069,1227663181
151509677,22.0181,325.59,1199591120,1227721702
151534415,13.9202,398.22,1191508321,1225914312
151541507,3.4805,523.95,1182424773,1227693663
151545839,6.0229,373.34,1193668324,1225925276
151555826,8.3304,350.50,1197425715,1227708834
151576762,10.4416,507.62,1182864637,1226723265
151586364,12.9952,365.99,1194451422,1226073102
151621544,14.7500,400.95,1191005224,1225647640
151658644,12.7061,453.48,1188480076,1227660802
151659626,15.5362,329.54,1199253292,1227725422
151718691,21.5254,414.61,1190010517,1225832440
151731258,15.0770,424.89,1189735665,1226446322
151744231,8.2853,441.77,1188423466,1226592459
151765601,1.5731,438.16,1188825304,1226682340
151768659,23.1474,310.85,1198995195,1225853062
151774590,13.3766,481.40,1186181117,1227773747
151783458,4.2956,354.24,1195242302,1225848225
151816271,10.7020,453.17,1188565966,1227719933
151819039,2.6657,384.91,1192661683,1225917747
151819086,21.0696,473.48,1186766756,1227675827
151837576,4.7695,378.15,1193153373,1225825787
151844497,19.8711,327.90,1199342146,1227672842
151867958,23.8600,443.47,1189400953,1227716378
151878729,22.7214,433.59,1189216294,1226678349
151884964,23.4142,331.29,1199071045,1227694505
151934247,5.7569,465.26,1186489624,1226688361
151944094,23.7918,421.97,1189639922,1226097844
151975965,21.6070,441.77,1187453479,1225622696
152023473,20.9339,461.11,1185176186,1225016233
152033322,8.3018,569.96,1177118549,1226362757
152039372,21.0417,405.80,1193050121,1228111357
152083276,1.4851,450.19,1188781559,1227677571
152091567,23.4741,349.70,1197427179,1227640874
152093021,11.9942,408.81,1190398477,1225719420
152093132,15.9337,318.07,1198242044,1225723038
152125459,13.8141,569.25,1182666150,1231849120
152161942,20.3889,477.06,1186196081,1227414315
152180755,21.7396,390.12,1193671355,1227377555
152182467,5.1988,467.13,1185612469,1225972674
152191225,9.5888,346.16,1197747844,1227656465
152191326,19.7848,325.67,1199587949,1227725888
152193862,21.8089,433.46,1188913215,1226363800
152200492,3.2256,512.47,1182373517,1226651010
152211846,22.8089,374.36,1195386890,1227731186
152224698,21.7794,499.72,1182688484,1225864592
152246863,3.9122,302.20,1199726250,1225836007
152272507,5.7308,447.30,1189282276,1227928742
152280427,21.5620,340.11,1198336591,1227722100
152298253,3.4282,342.43,1198241320,1227826851
152301470,3.1955,305.75,1200265811,1226682491
152303071,5.0090,434.10,1188430940,1225937080
152307089,22.3757,346.79,1195961686,1225924047
152312701,2.1672,300.24,1200079955,1226020293
152322193,9.3497,327.82,1197574981,1225898342
152326254,9.3017,415.18,1191841329,1227712757
152355849,3.3865,460.67,1186067377,1225869648
152446645,20.4498,323.39,1199607949,1227548505
152463630,21.1346,320.18,1199729081,1227392344
152480973,6.0079,369.40,1197777344,1229693597
152507895,10.9789,380.59,1192910791,1225793558
152520361,9.2357,443.16,1187542784,1225831663
152522970,10.7959,470.18,1185797317,1226421230
152523603,22.6907,323.46,1199772108,1227718693
152531848,1.4972,467.13,1185563646,1225923711
152572514,22.2870,338.79,1198391763,1227663131
152579051,11.4466,332.83,1197723959,1226480858
152597651,4.5333,367.09,1198635613,1230352587
152601242,7.0206,502.09,1185587880,1228968401
152630566,3.0784,340.34,1197575255,1226980802
152632896,6.9762,304.91,1199546646,1225890891
152646193,17.8873,312.08,1199117535,1226081520
152658390,23.8802,475.04,1186593371,1227636491
152660187,19.7665,368.85,1195661735,1227530066
152671324,7.2867,446.37,1189162359,1227729105
152675897,23.9529,410.03,1190381353,1225808001
152680187,14.7511,321.68,1199940554,1227733347
152687524,10.4425,404.16,1192699747,1227619065
152693881,18.2265,465.82,1185323040,1225569656
152705175,3.2742,442.30,1188900290,1227115248
152723556,7.0132,409.59,1192287572,1227676307
152756169,20.9138,318.02,1199850757,1227327553
152760122,5.7365,326.63,1197652409,1225873275
152760147,16.8284,458.40,1186244405,1225850240
152771244,5.7976,343.07,1198007627,1227648524
152787219,23.8755,319.04,1197941881,1225506617
152804569,23.8441,324.67,1197752571,1225804204
152866759,19.6024,335.34,1198873925,1227847728
152875093,23.0978,433.57,1190036012,1227496752
152897131,11.6515,465.07,1187627449,1227809831
152902497,15.6327,465.97,1185285212,1225544633
152912805,1.7849,507.09,1182772252,1226585147
152912964,14.4233,467.21,1185731278,1226097796
152921588,7.7759,322.32,1197937888,1225786527
152969480,23.5855,356.89,1196716113,1227551211
152983551,22.3598,349.00,1197521684,1227675446
153009234,3.1102,319.37,1198192196,1225785694
153015799,4.1675,340.68,1198277356,1227712358
153016539,18.5214,373.46,1196152261,1228419300
153025606,22.0437,413.32,1189945947,1225656646
153099618,14.3463,323.36,1199767225,1227705799
153133770,14.1052,420.92,1191345667,1227713543
153133852,22.3472,310.58,1200789338,1227623847
153141599,19.5082,342.82,1197889940,1227509192
153151552,19.6586,494.58,1185035056,1227766457
153174688,11.7202,367.67,1195913043,1227679536
153179986,22.5433,421.05,1189274137,1225652771
153184652,18.9895,361.28,1194619764,1225834525
153200349,1.7759,357.06,1196927483,1227777158
153233655,17.4544,388.60,1194138849,1227714295
153234771,13.8998,359.71,1196435542,1227514668
153250861,17.5061,472.01,1185202053,1225983778
153277860,6.4472,359.13,1196682898,1227711509
153286857,9.6269,338.45,1198335481,1227577611
153291908,21.2211,327.73,1201888069,1230204012
153294287,22.7122,325.04,1198297298,1226380553
153294562,22.6916,309.87,1200568314,1227341488
153313287,21.4976,434.17,1190115260,1227627348
153323716,17.4725,443.95,1187467293,1225824666
153332992,21.1034,301.62,1199468649,1225528358
153353043,21.8839,369.09,1195823342,1227712499
153360227,7.6524,362.35,1194556571,1225863692
153396506,11.6281,462.02,1187838314,1227756567
153449483,20.6419,417.20,1191675452,1227721434
153481945,22.6675,305.04,1201221775,1227577634
153482788,16.6963,314.19,1200264373,1227410431
153486139,18.3008,503.69,1182449818,1225968881
153504376,6.3920,363.41,1196295785,1227694801
153504976,11.3868,469.94,1187103086,1227705698
153532449,2.4913,342.73,1198101023,1227712970
153546829,21.0915,337.89,1198529189,1227722482
153576687,18.9254,482.93,1185996869,1227721768
153588587,1.1860,389.78,1193975788,1227652867
153596775,6.3581,468.01,1187295795,1227731972
153599358,6.9181,324.19,1199736506,1227746896
153601070,16.0753,324.19,1197704316,1225714742
153603220,18.9673,444.20,1188936744,1227315810
153619943,22.2121,327.34,1199441079,1227722833
153627385,13.5079,444.59,1189314869,1227727836
153651030,23.2604,406.80,1192469610,1227617556
153655667,19.6790,475.25,1186470386,1227532091
153681074,3.3658,518.98,1185360039,1230199834
153777929,18.5828,453.70,1186613803,1225813696
153826379,11.6840,520.47,1182727958,1227696931
153862393,23.9250,466.21,1187072041,1227353015
153865968,5.3210,416.15,1189702056,1225657258
153891468,20.0697,417.78,1189517201,1225613145
153894997,4.8253,379.82,1194815481,1227632327
153907670,22.9642,484.17,1185829108,1227661465
153938776,4.9163,475.54,1186711366,1227797684
153965423,15.4394,301.80,1201652386,1227728187
153984460,5.8241,328.73,1197437202,1225839810
153993721,1.5860,342.07,1196875365,1226430357
154003098,2.6626,418.08,1190603664,1226725555
154004270,14.4833,336.00,1197918356,1226948831
154012520,14.2936,319.69,1200179950,1227801141
154025640,21.4514,338.38,1198435175,1227670854
154026442,20.3000,471.21,1187606948,1228319752
154036120,2.7712,351.25,1197463832,1227811578
154055899,4.3758,441.48,1187982914,1226126545
154062283,19.4126,467.07,1187077936,1227432686
154062798,11.0907,350.23,1197456848,1227717059
154067707,4.1877,326.28,1197684746,1225875408
154134615,19.2662,478.35,1186233385,1227562762
154136478,1.7565,453.48,1186642194,1225823006
154200849,18.0968,384.67,1194356645,1227592292
154249335,5.1120,306.42,1199581172,1226055970
154252587,22.7461,534.81,1181434627,1227641901
154254080,23.6565,448.41,1188951037,1227693947
154258461,3.3288,470.60,1185489631,1226149487
154277556,5.1780,324.04,1192431716,1220428868
154281489,8.1076,355.35,1195839324,1226541519
154287506,18.9942,340.25,1198345554,1227742979
154290990,23.3533,361.17,1194628084,1225832756
154314006,14.6559,465.30,1186225402,1226427167
154324359,22.6255,340.74,1198240553,1227680900
154332142,19.7814,359.65,1196323348,1227396947
154347582,21.8395,359.93,1194443167,1225541081
154368495,3.0817,356.66,1197068188,1227883432
154369559,18.9723,468.59,1186911299,1227397049
154394133,17.1930,473.71,1186715045,1227643699
154398826,15.2592,302.27,1199706935,1225823406
154407594,15.6761,471.74,1186899052,1227657126
154407893,20.8226,518.02,1182558886,1227316144
154413550,22.6971,372.16,1194254966,1226409222
154422291,12.6276,455.97,1186036536,1225432038
154437655,19.7002,467.17,1187363786,1227727169
154462301,9.3889,385.34,1193015410,1226309014
154463166,22.5644,384.00,1194497599,1227675071
154470676,3.6170,351.87,1198504995,1228906716
154482169,9.3478,416.73,1190357488,1226362561
154488600,5.9159,428.03,1189650974,1226633159
154495339,7.8861,489.23,1185456377,1227725680
154505890,20.0433,372.26,1195939100,1228102439
154531447,23.3576,325.68,1199409995,1227549075
154550867,21.7150,308.70,1200908383,1227580390
154568640,18.1253,393.75,1191970547,1225990619
154609850,23.5599,464.72,1187305344,1227456861
154619056,19.4247,447.06,1187235393,1225861183
154632066,7.0961,313.69,1200616030,1227718544
154640263,2.7519,336.82,1198290586,1227391996
154644016,14.1890,340.34,1197473383,1226879058
154651016,21.7354,345.00,1197615513,1227423112
154695715,2.3092,351.03,1196715718,1227044521
154714760,6.3789,427.75,1188916724,1225874755
154723695,12.8179,330.02,1197475897,1225989310
154801004,22.3112,327.57,1197341099,1225643565
154826301,11.2747,469.18,1187190164,1227727005
154831534,5.8437,332.28,1197751559,1226460487
154845207,3.4410,445.50,1188411838,1226902983
154855188,19.0075,429.16,1188781475,1225860491
154858387,21.6452,462.36,1187765463,1227713468
154872384,18.1768,377.93,1195123410,1227776430
154878949,21.5933,520.34,1181483435,1226440883
154889659,8.9489,436.73,1188688846,1226422273
154895991,23.3133,337.63,1198483717,1227654696
154962506,20.9842,357.20,1196866459,1227728550
154969202,22.6843,309.83,1200857523,1227626752
